参数1_文本,书名,章节名称
出自宝祠宗的矮小男人小心翼翼开口，不断观察着眼前这位张道友的神色。,人间有剑,第四章 要你的命
“这……”,人间有剑,第四章 要你的命
青衣男人刚准备开口，身后忽然有人出声打断，“师兄，不好。”,人间有剑,第四章 要你的命
那人手里有一枚小罗盘，上面原有几粒光点，但此刻，原本在某处的那些光点，却已经熄灭。,人间有剑,第四章 要你的命
“赵湖他们，恐遭了毒手！”,人间有剑,第四章 要你的命
那人脸色难看起来，同时也有些惊疑。,人间有剑,第四章 要你的命
“什么？”,人间有剑,第四章 要你的命
青衣男人的脸色一下子阴沉得可怕，“在东洲，还有人敢动我紫湖峰门人？！”,人间有剑,第四章 要你的命
“看方位，是泾州那边，离开祁山之后，赵湖领着一群外门弟子游历而去，不曾立即返回中州。”,人间有剑,第四章 要你的命
那人皱着眉，“不知道遇到了什么。”,人间有剑,第四章 要你的命
青衣男人眯起双眼，杀机浮现。,人间有剑,第四章 要你的命
“走，不管是谁，都要为此付出代价。”,人间有剑,第四章 要你的命
话音未落，青衣男人已经化作一道流光，朝着泾州而去。,人间有剑,第四章 要你的命
其余两人，连忙跟随。,人间有剑,第四章 要你的命
其余两人，连忙跟随。,人间有剑,第五章 野庙里的剑气符箓
“是赵湖。”,人间有剑,第五章 野庙里的剑气符箓
破败野庙，一夜的星夜兼程，一行三人终于赶到此处。,人间有剑,第五章 野庙里的剑气符箓
三人急速掠了进来。,人间有剑,第五章 野庙里的剑气符箓
带起一阵大风。,人间有剑,第五章 野庙里的剑气符箓
只一眼，最前方那具在门槛旁的无头尸体，便被他们认出来，正是他们紫湖峰的外门教习，赵湖。,人间有剑,第五章 野庙里的剑气符箓
他的头颅，就在一旁不远处。,人间有剑,第五章 野庙里的剑气符箓
青衣男人站在赵湖尸首旁，冷漠的一双眸子扫视四周，脸色冰冷。,人间有剑,第五章 野庙里的剑气符箓
“李云。”,人间有剑,第五章 野庙里的剑气符箓
他嘴唇微张。,人间有剑,第五章 野庙里的剑气符箓
“知道了，师兄。”,人间有剑,第五章 野庙里的剑气符箓
李云晚他一步进入大殿，正好听到青衣男人开口，这便蹲下身去，查看赵湖的尸首，“脖颈处有一道完整切口，是一道剑伤，但致命伤应该是心脏那一剑，由正面刺穿心脏，有些剑气残留，跟祁山的那些剑修气息十分相似。徐野道友，你来看看。”,人间有剑,第五章 野庙里的剑气符箓
李云站起身来，大踏步朝着大殿里其余几具尸体走去。,人间有剑,第五章 野庙里的剑气符箓
徐野，也就是之前那个矮胖男人赶紧蹲下，仔细探查之后，脸色难看，“张道友，李道友，这就是祁山剑修的剑气残留，看来杀人的，是玄照！”,人间有剑,第五章 野庙里的剑气符箓
杀人之后，为了确保万无一失，他亲自查验过，祁山满门死绝，唯一缺的，也只有玄照了。,人间有剑,第五章 野庙里的剑气符箓
“只是玄照为何会在泾州？”,人间有剑,第五章 野庙里的剑气符箓
徐野微微蹙眉，心中喃喃自语，不过若不是玄照在泾州，那么就该死在祁山了。,人间有剑,第五章 野庙里的剑气符箓
“师兄，这其余几人……”,人间有剑,第五章 野庙里的剑气符箓
不远处，大殿里响起一道声响，只是说了一半，便戛然而止。,人间有剑,第五章 野庙里的剑气符箓
李云身前的一具尸体，骤然从地面掠起，宛如诈尸！,人间有剑,第五章 野庙里的剑气符箓
一道浓郁剑气，从那具尸体里迸发出来，此刻速度极快，此前隐藏极深。,人间有剑,第五章 野庙里的剑气符箓
只是一瞬而已，那道剑气便朝着李云的胸前撞去。,人间有剑,第五章 野庙里的剑气符箓
李云本在全神贯注查看那些弟子的死因，哪里知晓会有这一遭，那道剑气撞过来的时候，他已经躲闪不及。,人间有剑,第五章 野庙里的剑气符箓
“早知道不对劲。”,人间有剑,第五章 野庙里的剑气符箓
青衣男人如同鬼魅一般忽然出现在李云身前，一指点出，一道玄光从他的指尖炸开，瞬间化作数道光线，撞向那道剑气。,人间有剑,第五章 野庙里的剑气符箓
顷刻间，剑气溃败，连带着剑气后的那具尸体，在顷刻间都炸开！,人间有剑,第五章 野庙里的剑气符箓
整座大殿，在此刻都好似有大风起，将四周本就破败的木窗给吹得四处摆动。,人间有剑,第五章 野庙里的剑气符箓
逃过一劫的李云出了一身大汗，正要说话，忽然青衣男人已经一指点向房梁，咔嚓一声，房梁骤然断裂，却没有其余两人意想之中的景象出现，只有一张青色符箓，飘然下落。,人间有剑,第五章 野庙里的剑气符箓
那张符箓巴掌大小，飘落之时，忽然裂开，如同被谁一剑从中斩开一般。,人间有剑,第五章 野庙里的剑气符箓
一道恐怖剑气，在刹那之间，再次涌出。,人间有剑,第五章 野庙里的剑气符箓
“是剑气符箓！”,人间有剑,第五章 野庙里的剑气符箓
徐野第一个反应过来，连忙退到那青衣男人身后。,人间有剑,第五章 野庙里的剑气符箓
之前那具尸体忽然炸开，也应该是一张剑气符箓，剑气符箓是剑修的独有手段，通过将剑气提前存入符纸之上，等到需要之时，便能释放出来。,人间有剑,第五章 野庙里的剑气符箓
剑气符箓的威力强大与否，因素十分之多，首要便是书写剑符之人的剑道境界，剑气是否精纯，对于剑气的掌控到了何种地步，其次便是符纸的品阶高低。,人间有剑,第五章 野庙里的剑气符箓
而如今这张剑符所展现出来的威势，已经实实在在到了天门境，一击之下，绝对有着天门境的剑修倾力一剑那般恐怖。,人间有剑,第五章 野庙里的剑气符箓
剑气已经在刹那之间在大殿里拉出一条细密白线，仿佛要将这座大殿从中斩开。,人间有剑,第五章 野庙里的剑气符箓
青衣男人一挥衣袖，一道强大的气息从衣袖里撞出，瞬间和那道剑气撞到了一起，这一次却没有之前那般随意就能将那道剑气击溃，不过两者也仅仅是相持片刻，这道剑气还是开始溃败。,人间有剑,第五章 野庙里的剑气符箓
轰然一声，破碎开来！,人间有剑,第五章 野庙里的剑气符箓
这一次，四散的剑气无差别撞向大殿四周。,人间有剑,第五章 野庙里的剑气符箓
嗤嗤……,人间有剑,第五章 野庙里的剑气符箓
响声不绝于耳。,人间有剑,第五章 野庙里的剑气符箓
青衣男人脸色瞬间大变。,人间有剑,第五章 野庙里的剑气符箓
就在这一瞬，一座大殿四面八方，骤起数道剑气，齐齐迸发，刹那间，整座大殿里，剑气交叉纵横，铺天盖地，直接将一座大殿都覆盖在内。,人间有剑,第五章 野庙里的剑气符箓
此刻大殿里的三人，全部都陷入了这一座“剑气陷阱”之中。,人间有剑,第五章 野庙里的剑气符箓
青衣男人大袖翻飞，一身气息翻动，身上的那件青衣更是在瞬间便好似附上了一层水银，随着他一动，便不停滚动起来。,人间有剑,第五章 野庙里的剑气符箓
其实更像是雨后荷叶上的雨露。,人间有剑,第五章 野庙里的剑气符箓
他的身形不断转移，几乎是每一次转移，原本所处之地，便会被剑气砸出一道缺口。,人间有剑,第五章 野庙里的剑气符箓
大殿的石砖，已经没有几块好的。,人间有剑,第五章 野庙里的剑气符箓
偶有剑气落在他的青衣上，但却都未能将其撕开。,人间有剑,第五章 野庙里的剑气符箓
和他比起来，徐野和李云的处境就要稍微艰难一些，两人都是天门境，但境界比起青衣男人要差一些。,人间有剑,第五章 野庙里的剑气符箓
如今在无数剑气符箓构造成的无尽剑气之中，招架吃力。,人间有剑,第五章 野庙里的剑气符箓
李云祭出一枚青铜小钟，在念动法咒之后，青铜小钟骤然迎风暴涨，顷刻变成正常铜钟大小，悬停在他头顶，洒落无数青色光彩，将他笼罩其中。,人间有剑,第五章 野庙里的剑气符箓
踏入玉府境的修士，在体内建造玉府，便可在玉府内部温养一件心头物和祭炼一件本命法器。,人间有剑,第五章 野庙里的剑气符箓
这件青铜小钟便是李云的本命法器。,人间有剑,第五章 野庙里的剑气符箓
青铜钟在极短的时间，便阻拦了无数道剑气，两者相撞，气机四散，声响不断。,人间有剑,第五章 野庙里的剑气符箓
只是在密集的剑气撞击之下，这青铜钟也摇晃不已。,人间有剑,第五章 野庙里的剑气符箓
那边的徐野同样祭出自己的本命法器，是一面大旗，旗帜飘扬，不过顷刻，便被密集剑气撕开不知道多少缺口。,人间有剑,第五章 野庙里的剑气符箓
徐野的脸色顿时难看不已。,人间有剑,第五章 野庙里的剑气符箓
本命法器和自身紧密相连，本命法器受损，自然也会牵连到自身。,人间有剑,第五章 野庙里的剑气符箓
“李云，我给你撕开一条缺口，你赶紧找机会离开。”,人间有剑,第五章 野庙里的剑气符箓
青衣男人淡漠开口，同时心头也吃了一惊，要造成这大殿里如今这局面，至少是上百张剑气符箓正在同时绽放剑气，这样的手段，其实早就足以杀死一般的天门境修士了。,人间有剑,第五章 野庙里的剑气符箓
只是……天底下哪里有剑修，他娘的随身携带上百张剑气符箓的？！,人间有剑,第五章 野庙里的剑气符箓
光是要写就这些剑气符箓，都要数年吧？,人间有剑,第五章 野庙里的剑气符箓
他遥遥一挥袖，一道恐怖的气息撞出，朝着一扇窗轰去，随着无数的破裂之声响起。瞬间便将这一路上的剑气彻底彻底轰开，撕开了一条通道。,人间有剑,第五章 野庙里的剑气符箓
这是他观测出来的剑气最薄弱之处，是这处“剑气陷阱”最容易打通的地方。,人间有剑,第五章 野庙里的剑气符箓
只是……,人间有剑,第五章 野庙里的剑气符箓
青衣男人猛然反应过来，大喝一声，“停下！”,人间有剑,第五章 野庙里的剑气符箓
他察觉到了问题就出在这容易上了！,人间有剑,第五章 野庙里的剑气符箓
从他们来到这座破败野庙开始，其实那个尚未露面的所谓东洲年轻一代的第一剑道天才就已经展现出来了异于常人的缜密心思，光是那上百张的剑气符箓的布置，就足以看出他的心思之深沉。,人间有剑,第五章 野庙里的剑气符箓
既然是这般心思深沉，如何留下如此的破绽？,人间有剑,第五章 野庙里的剑气符箓
想通这个的青衣男人猛然开口，但好似已经迟了。,人间有剑,第五章 野庙里的剑气符箓
