参数1_文本,书名,章节名称
陆吾心说这算什么答案，然后想了想好像这就是最好的答案。,天下长宁,第三章最是年少不矫情
他还想问什么的时候，只捧着水杯暖了片刻的叶姜头就起身将热水递给了他哥。,天下长宁,第三章最是年少不矫情
那个闷葫芦一样的家伙也没有任何表示就把热水接过去，一口一口的喝着。,天下长宁,第三章最是年少不矫情
“我给他的！”,天下长宁,第三章最是年少不矫情
陆吾莫名其妙的恼火起来，大声朝着叶扶摇喊了一声。,天下长宁,第三章最是年少不矫情
这次叶扶摇回应了，简短且生硬。,天下长宁,第三章最是年少不矫情
“他不需要。”,天下长宁,第三章最是年少不矫情
听到这四个字陆吾立刻就按捺不住火气，上去一把抓向叶扶摇的肩膀：“把水还给我！”,天下长宁,第三章最是年少不矫情
叶扶摇纹丝没动。,天下长宁,第三章最是年少不矫情
在长安城那座新建的集合了许多青年才俊的学院里也小有名气的陆吾脸色一变，更生出好胜之心。,天下长宁,第三章最是年少不矫情
他持续发力以至于手背上青筋暴起，而叶扶摇站在那完全无视他依然一口一口的喝着热水。,天下长宁,第三章最是年少不矫情
直到这一杯水喝完后叶扶摇把杯子扔给叶姜头，叶姜头接住后趁着杯子还有余热温了温手心。,天下长宁,第三章最是年少不矫情
火堆旁边的少女本想让陆吾回来，可也不知道是出于什么念头最终并未开口。,天下长宁,第三章最是年少不矫情
被叶扶摇无视了的陆吾莫名发狠，另一只手朝着叶扶摇的后颈抓过去。,天下长宁,第三章最是年少不矫情
然而就在那只手即将触碰到叶扶摇的瞬间，叶扶摇忽然弯着腰往前冲了出去。,天下长宁,第三章最是年少不矫情
“想跑？！”,天下长宁,第三章最是年少不矫情
陆吾发力要追。,天下长宁,第三章最是年少不矫情
然后他就看到叶扶摇朝着黑暗之中伸出手，下一息那只大手就攥着什么东西扯了回来。,天下长宁,第三章最是年少不矫情
陆吾在看清楚后眼睛瞬间就睁大了，下意识迅速后撤。,天下长宁,第三章最是年少不矫情
叶扶摇左手攥着一头狼的嘴巴硬生生把狼拖出来，那狼张不开嘴发出呜呜的闷声四腿乱蹬又无济于事。,天下长宁,第三章最是年少不矫情
也许是因为恐惧，那狼在挣扎的时候还洒出来些尿液。,天下长宁,第三章最是年少不矫情
陆吾此时才反应过来立刻喊了一声：“戒备！可能有狼群！”,天下长宁,第三章最是年少不矫情
十一名锐士立刻起身，左手抓了连弩右手抽出横刀。,天下长宁,第三章最是年少不矫情
“没狼群。”,天下长宁,第三章最是年少不矫情
叶姜头看了看那狼说道：“母的，夜里还找食儿，应该是孤狼还要养崽儿，它听到声音踅摸过来的。”,天下长宁,第三章最是年少不矫情
叶扶摇左手一抖一扭，那母狼的脖子先是折了个弯又旋转了一圈，他随手把尸体扔向火堆那边，然后又变回了那个木头人。,天下长宁,第三章最是年少不矫情
陆吾觉得自己脸上有些烫，在这样的环境下别说叶扶摇他好像连姜头都不如。,天下长宁,第三章最是年少不矫情
越如此，越是火气大。,天下长宁,第三章最是年少不矫情
他怒问：“你想砸谁？！”,天下长宁,第三章最是年少不矫情
器叔在他身后说道：“趁着还没凉透把血放一放，剥皮留肉没准用的上。”,天下长宁,第三章最是年少不矫情
陆吾这才醒悟过来，转身看向那母狼的尸体抽出匕首，走了两步后把匕首扔给手下一名锐士：“按器叔说的办。”,天下长宁,第三章最是年少不矫情
接了匕首的锐士脸色格外难看，犹豫了好久最终想到了叶姜头应该能干这事。,天下长宁,第三章最是年少不矫情
他看向那叶姜头所在，一怔。,天下长宁,第三章最是年少不矫情
叶姜头不知道什么时候，没了。,天下长宁,第三章最是年少不矫情
少女看到了，就在叶姜头说完那句这是一头孤狼之后就猫腰冲进黑暗中。,天下长宁,第三章最是年少不矫情
她还看到了，叶扶摇也看到叶姜头冲进黑暗但没阻拦。,天下长宁,第三章最是年少不矫情
这个大哥对自己的弟弟，似乎有些不在乎？,天下长宁,第三章最是年少不矫情
可叶姜头很快就回来了，怀里还抱着一个叫声奇怪的小东西，他把那小东西塞进自己怀里暖着，那小家伙把头从领子里伸出来的时候被叶姜头捂住了眼睛。,天下长宁,第三章最是年少不矫情
此时，那锐士正在给母狼放血。,天下长宁,第三章最是年少不矫情
“奇怪了，孤狼还有个孤崽儿。”,天下长宁,第三章最是年少不矫情
叶姜头看向叶扶摇：“我就先带着。”,天下长宁,第三章最是年少不矫情
叶扶摇没回应，好在这不回应也不算反对，所以叶姜头又笑了笑，似乎永远都是那么没心没肺。,天下长宁,第三章最是年少不矫情
而此时器叔递给少女一杯热水后压低声音说道：“是个又累又不讨喜的大哥。”,天下长宁,第三章最是年少不矫情
少女若有所思的点了点头，实则在想的还是那座泥塑。,天下长宁,第三章最是年少不矫情
她当然早就看出来叶扶摇是个什么样的人，那个冷硬的闷葫芦在表现炽热的时候用的方式都那么不讨喜，又或许，他不屑于讨喜于别人。,天下长宁,第三章最是年少不矫情
他让叶姜头背着那个很大的行囊当然很讨厌，可吃的喝的御寒的东西都在那个行囊里，一旦出现什么意外背着这些的叶姜头反而是最容易活下来的人。,天下长宁,第三章最是年少不矫情
陆吾递给叶姜头一杯热水而叶姜头给了叶扶摇，叶扶摇理所当然的喝了且还说了一句他不需要。,天下长宁,第三章最是年少不矫情
是因为他确实更需要这杯热水，他一直都在时刻准备着应付一切突如其来的危险。,天下长宁,第三章最是年少不矫情
“当弟弟的也好，他是觉得，他大哥不该为了他埋没在这深山老林里。”,天下长宁,第三章最是年少不矫情
器叔又自言自语了一声。,天下长宁,第三章最是年少不矫情
小名叫半夏正经名字叫高清澄的少女眼睛里忽然有些光闪烁，因为她好像猜到了那个泥塑可能是谁。,天下长宁,第三章最是年少不矫情
她从六岁就开始在廷尉府里看卷宗，十年来是那些卷宗里的文字陪着她一起长大。,天下长宁,第三章最是年少不矫情
所以当她再次看向那两兄弟的时候，心情更加复杂。,天下长宁,第三章最是年少不矫情
她知道最正确的做法就是明天一早就让那两兄弟回去，自此之后也不该再有任何牵连。,天下长宁,第三章最是年少不矫情
算算时间，十几年前那个持枪将军掀起来的风浪现在还有余波。,天下长宁,第三章最是年少不矫情
恍惚着她低头看着身上这件熊皮袄，到嘴边的话又消散于在一念之间。,天下长宁,第三章最是年少不矫情
她答应过那个叫姜头的少年，要记住他哥的名字。,天下长宁,第三章最是年少不矫情
那少年心中关于他哥最美好的向往，也都在那两个问题里了。,天下长宁,第三章最是年少不矫情
你是从长安来吗？,天下长宁,第三章最是年少不矫情
你还回长安去吗？,天下长宁,第三章最是年少不矫情
高清澄闭上眼睛，器叔察觉到了气氛的微妙也不再说话。,天下长宁,第三章最是年少不矫情
良久之后，高清澄声音很轻但不容置疑的说了一句让她生平第一次犯错的话。,天下长宁,第三章最是年少不矫情
“回长安之后任何人不能提起那座泥菩萨。”,天下长宁,第三章最是年少不矫情
叶姜头微微怔住，叶扶摇骤然回身平静眼神里竟罕见的出现了些许感激但一闪而过。,天下长宁,第三章最是年少不矫情
“叶姜头你过来。”,天下长宁,第三章最是年少不矫情
高清澄轻轻叫了一声。,天下长宁,第三章最是年少不矫情
叶姜头猫着腰到近前，把闻到血腥味想要钻出头的狼崽子按回怀里。,天下长宁,第三章最是年少不矫情
他问：“什么事？”,天下长宁,第三章最是年少不矫情
高清澄问他：“你想过离开大山吗？”,天下长宁,第三章最是年少不矫情
叶姜头笑着点头：“想过啊。”,天下长宁,第三章最是年少不矫情
高清澄又问：“那你打算什么时候离开大山？”,天下长宁,第三章最是年少不矫情
叶姜头没回答。,天下长宁,第三章最是年少不矫情
高清澄平静又郑重的对他说：“我答应你的事不会反悔，但我也希望你答应我一件事。”,天下长宁,第三章最是年少不矫情
不等叶姜头问是什么，她已经继续说了下去。,天下长宁,第三章最是年少不矫情
“除了长安之外的任何锦绣繁华我都能给你们，唯独长安不行。”,天下长宁,第三章最是年少不矫情
她不想骗这个少年，她不想让这少年眼神里失去纯澈。,天下长宁,第三章最是年少不矫情
不等叶姜头回答，叶扶摇已有回应。,天下长宁,第三章最是年少不矫情
“好。”,天下长宁,第三章最是年少不矫情
高清澄微微松了口气，没有继续去等那个被人喊做叶姜头的家伙也给她答案，因为她刚才的话，本来就不说给叶姜头听的。,天下长宁,第三章最是年少不矫情
叶姜头看看高清澄，这个漂亮的小姑娘像是刚打了一场仗一样满目疲劳，他看看大哥，大哥已经转过身去背影更加孤寂。,天下长宁,第三章最是年少不矫情
到了第二天一早众人继续赶路之后，大家都很默契的好像忘了昨天晚上高清澄说过的那些话。,天下长宁,第三章最是年少不矫情
就好像所有人都忘了他们上山之前说的话......他们只是来打猎的。,天下长宁,第三章最是年少不矫情
她没说过她要来山顶，可她的目标就是山顶。,天下长宁,第三章最是年少不矫情
大慈悲山的这一侧好像被利刃削断了似的，悬崖之上的人似乎还能感受到不知几万年前劈山那一刀的森寒冷冽。,天下长宁,第三章最是年少不矫情
“把绳子接上看看能不能够着底！”,天下长宁,第三章最是年少不矫情
陆吾兴奋也紧张的喊着，他往下看的时候感觉自己的魂儿都弃他而去了。,天下长宁,第三章最是年少不矫情
“叶姜头。”,天下长宁,第三章最是年少不矫情
在众人忙碌着接绳索的时候，高清澄把熊皮袄脱下来递给那个话痨少年，可是这个话痨，已经快一天没怎么说话了。,天下长宁,第三章最是年少不矫情
