参数1_文本,书名,章节名称
秦恒是年纪最小的一个，之前实力也比较弱，排在第九位。,星武纪元,第004章 巨大的提升
而苏狂，则是第八位，之前测试成绩一直比他略强一些。,星武纪元,第004章 巨大的提升
这个人，人如其名，有点狂。,星武纪元,第004章 巨大的提升
上去了先不测试，而是朗声说道：“秦恒，听说你昨天测出了544公斤，我先恭喜你一下。然后你看看我这一拳，你挡不挡得住？”,星武纪元,第004章 巨大的提升
说罢，低喝一声，一拳轰在测试机上。,星武纪元,第004章 巨大的提升
碰！,星武纪元,第004章 巨大的提升
测试机发出低沉的闷响。,星武纪元,第004章 巨大的提升
杨教练睁大眼睛，看着机器上的数字，报出：“第一下，619公斤！”,星武纪元,第004章 巨大的提升
“什么！”,星武纪元,第004章 巨大的提升
“619公斤！”,星武纪元,第004章 巨大的提升
“我的天！”,星武纪元,第004章 巨大的提升
底下众人都震惊了。,星武纪元,第004章 巨大的提升
“苏狂上次测试不是才450多公斤吗，怎么忽然飙升了那么多？”,星武纪元,第004章 巨大的提升
“上次……上次好像是六个月前了吧？他一直没测试，埋头苦练，就是为了一鸣惊人啊！”,星武纪元,第004章 巨大的提升
“六百多公斤，考核必过，而且将以初考既优秀的成绩，被四大武馆争抢！”,星武纪元,第004章 巨大的提升
连秦恒都惊讶了，没想到一直以来和他相差无几的苏狂，竟然已经领先自己这么多。,星武纪元,第004章 巨大的提升
苏狂呵呵一笑：“这可不是我的极限。”,星武纪元,第004章 巨大的提升
“什么？这还不是极限？”,星武纪元,第004章 巨大的提升
众人更加震惊，连杨教练都有点被吓到了，问道：“你还能到多少？”,星武纪元,第004章 巨大的提升
苏狂：“教练，你看好了。”,星武纪元,第004章 巨大的提升
语罢，再次出手，间隔3秒，连砸两拳。,星武纪元,第004章 巨大的提升
“第二下，633公斤！”,星武纪元,第004章 巨大的提升
“第三下，655公斤！”,星武纪元,第004章 巨大的提升
苏狂一拳比一拳重，打得满场寂静无声。,星武纪元,第004章 巨大的提升
秦恒有些不敢相信，这家伙竟然在六个月时间里，从450公斤提升了足足205公斤的拳力！,星武纪元,第004章 巨大的提升
要知道力量这东西，在达到一定程度以后，每提升1公斤都无比困难！,星武纪元,第004章 巨大的提升
从450到655，远比从50到255困难数倍！,星武纪元,第004章 巨大的提升
“苏狂通过考核已经是板上钉钉的事情了。”众人都意识到。,星武纪元,第004章 巨大的提升
苏狂本人一脸自信从容，从台上走了下来。,星武纪元,第004章 巨大的提升
他来到秦恒身边，淡淡说道：“我等着看你表演，小白脸。”,星武纪元,第004章 巨大的提升
秦恒眉头微皱。,星武纪元,第004章 巨大的提升
小白脸……,星武纪元,第004章 巨大的提升
是说方凌雪赚钱养他的事情。,星武纪元,第004章 巨大的提升
这件事情不是秘密，武馆挺多老学员都知道。,星武纪元,第004章 巨大的提升
有人因此羡慕秦恒，也有人因此嫉妒他。,星武纪元,第004章 巨大的提升
苏狂便是后者。,星武纪元,第004章 巨大的提升
“想看就站旁边看，用得着专门告诉我？”秦恒无所谓的回道。,星武纪元,第004章 巨大的提升
不管苏狂实力如何，都和他没关系。,星武纪元,第004章 巨大的提升
既不会影响他考上武馆，也不会影响他和方凌雪的感情。,星武纪元,第004章 巨大的提升
“哼。”,星武纪元,第004章 巨大的提升
听到这样的回答，苏狂感觉自己被轻视了，有些不爽，退到旁边等着看好戏。,星武纪元,第004章 巨大的提升
“你们说，苏狂和秦恒、陈元，哪个更厉害？”,星武纪元,第004章 巨大的提升
“当然是苏狂啊，655公斤你瞎啊？还用得着猜？”,星武纪元,第004章 巨大的提升
“陈元应该是530公斤左右，和秦恒差不多，超越不了苏狂。”,星武纪元,第004章 巨大的提升
周围的学员们在议论。,星武纪元,第004章 巨大的提升
苏狂、秦恒、陈元，进入武馆的时间差不多，今年都是“初考”，经常被人放在一起对比。,星武纪元,第004章 巨大的提升
另外的“七杰”则都是老人了，去年考核差一线没能上去，到今年基本上已经是稳过，所以一般不会拿出来比较。,星武纪元,第004章 巨大的提升
而且那七人，也不会来武馆测试拳力，都很自信。,星武纪元,第004章 巨大的提升
前面的测试仍在继续，一个个学员无论训练时间长短的，都上去试了试。,星武纪元,第004章 巨大的提升
有人愁眉苦脸，也有人满脸开心。,星武纪元,第004章 巨大的提升
很快，到秦恒了。,星武纪元,第004章 巨大的提升
他来到测试机前面，恭敬道：“杨教练。”,星武纪元,第004章 巨大的提升
“嗯，昨晚回去有没有修炼一下？”杨怀安教练对他点点头。,星武纪元,第004章 巨大的提升
秦恒：“有的，感觉很不错，好像极限运动一样，有种脱胎换骨的感觉。”,星武纪元,第004章 巨大的提升
杨怀安满意道：“能有这种感觉，说明你的天赋很好，看来提升应该会很大，今天会比昨天强20公斤以上拳力。”,星武纪元,第004章 巨大的提升
站在后面的学员好奇道：“教练，你们在说什么？修炼什么？”,星武纪元,第004章 巨大的提升
杨教练也不藏着，公开说道：“全球武馆有规定，只要测试拳力达到500公斤，就可以授予《先天胎息功》修炼法。你们看苏狂成绩好，一方面是因为他的确非常努力，在一个月前测试出了520公斤的拳力。另一方面，就是因为他这一个月来都在修炼《先天胎息功》，所以才能突飞猛进。”,星武纪元,第004章 巨大的提升
“啊？竟然是因为这样！”,星武纪元,第004章 巨大的提升
“一个月时间，从520公斤到655公斤？”,星武纪元,第004章 巨大的提升
“这《先天胎息功》也太厉害了吧！”,星武纪元,第004章 巨大的提升
所有学员都震惊了。,星武纪元,第004章 巨大的提升
秦恒也有些错愕：“杨教练，你昨天没跟我说《先天胎息功》那么厉害啊。”,星武纪元,第004章 巨大的提升
杨教练笑道：“这有什么可说的，所有武者公认的事实啊。”,星武纪元,第004章 巨大的提升
秦恒：……,星武纪元,第004章 巨大的提升
武者公认的事情，贫民区可不是人人都能知道。,星武纪元,第004章 巨大的提升
贫民与武者简直是两个世界的人，无论实力、权力，还是社会地位、俗理认知，都差得太多太多了。,星武纪元,第004章 巨大的提升
“苏狂一个月提升这么多……我也学了这个修炼法，不知道今天能打出多少力量！”秦恒的眼中燃起火光。,星武纪元,第004章 巨大的提升
没有人不渴望实力。,星武纪元,第004章 巨大的提升
变强大，变富有，是所有学员们共同的梦想！,星武纪元,第004章 巨大的提升
杨教练听到他的自语，笑道：“试试不就知道了？”,星武纪元,第004章 巨大的提升
“好！”秦恒没有废话，原地站定，深吸一口气，将力量灌输到右臂，一拳狠狠砸向测试机。,星武纪元,第004章 巨大的提升
轰！,星武纪元,第004章 巨大的提升
下一秒，一个数字出现在了测试仪器的应答屏幕上。,星武纪元,第004章 巨大的提升
杨教练目瞪口呆，愕然道：“第……第一下，七百八十四……公斤。”,星武纪元,第004章 巨大的提升
784公斤！,星武纪元,第004章 巨大的提升
秦恒睁大眼睛。,星武纪元,第004章 巨大的提升
底下所有人都愣住了。,星武纪元,第004章 巨大的提升
这数字不对啊！,星武纪元,第004章 巨大的提升
怎么会这么高？,星武纪元,第004章 巨大的提升
站在角落双臂抱坏等着看好戏的苏狂，此刻完全傻眼了。,星武纪元,第004章 巨大的提升
“教练，这机器是不是坏了？”秦恒小声问道，感觉这情景比自己预期的还要夸张。,星武纪元,第004章 巨大的提升
他只是觉得自己有所提升，但估摸着可能也就比昨天强个30-50公斤拳力，和杨教练第一次修炼差不多。,星武纪元,第004章 巨大的提升
没想到这一测试……直接比昨天暴增240公斤！,星武纪元,第004章 巨大的提升
这可是他以前艰苦训练一整年都达不到的提升效果啊！,星武纪元,第004章 巨大的提升
“我滴乖乖……”杨教练看了看测试仪器，拍了两下，想看看是不是坏了。,星武纪元,第004章 巨大的提升
结果一切都很正常。,星武纪元,第004章 巨大的提升
他看着秦恒，呼吸乱了，干咽一口唾沫，说道：“再来一下试试。”,星武纪元,第004章 巨大的提升
“好。”,星武纪元,第004章 巨大的提升
秦恒心情激动，看了看784公斤的测试结果，略微调整了一下状态。,星武纪元,第004章 巨大的提升
然后再次出拳。,星武纪元,第004章 巨大的提升
测试结果：779公斤！,星武纪元,第004章 巨大的提升
数字有波动，但仍然超过了700公斤！,星武纪元,第004章 巨大的提升
众人都无法接受这样的结果。,星武纪元,第004章 巨大的提升
“不可能啊，昨天不是还说544公斤？”,星武纪元,第004章 巨大的提升
“一晚上涨了240公斤？骗谁呢？这不科学！”,星武纪元,第004章 巨大的提升
“疯了吧，秦恒你是不是作弊了？”,星武纪元,第004章 巨大的提升
杨教练却好像明白了什么，催促道：“继续！”,星武纪元,第004章 巨大的提升
“好！”,星武纪元,第004章 巨大的提升
秦恒也好像明白了。,星武纪元,第004章 巨大的提升
修炼《先天胎息功》的成果和个人体质有关。,星武纪元,第004章 巨大的提升
他经脉通畅，没有堵塞，这就是一夜之间突飞猛进的根本原因！,星武纪元,第004章 巨大的提升
