参数1_文本,书名,章节名称
他发现自己好像……,大雪满龙刀,0003、追风七刀
练成【追风七刀】了！,大雪满龙刀,0003、追风七刀
练成【追风七刀】了！,大雪满龙刀,0004、烟袋胡同里的青衣老仙
不但修炼成了。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
而且已经臻至【追风七刀】大圆满境界。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“这是怎么回事？”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄想到刚才青光异象，低头看向神龙刺青。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
却见那枚栩栩如生的淡青色鳞片上，不知何时悄然出现了‘追风七刀’这四个极细微的小字。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“是这枚龙鳞让我瞬间成就刀法大圆满境界？”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄又惊又喜。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
神龙刺青图案上龙鳞，足足有数千枚。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
若是都能具现出来，岂不是意味着自己可以轻松掌握上千门武功？,大雪满龙刀,0004、烟袋胡同里的青衣老仙
乖乖！,大雪满龙刀,0004、烟袋胡同里的青衣老仙
想一想都能激动到高潮。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
这时，突然一阵热浪袭来，让沉浸在亢奋中的李七玄猛然回神。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
才发现整个青山村已是一片火海。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“得离开了。”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
不过在离开之前，必须做好善后事宜。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄捡起鎏金鬼头刀，把姬无叶等六人的尸体剁碎，借助烈火焚烧成灰，扬撒在了村中各处。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
再清洗掉六柄鬼头断刀上的血迹，统统扔进村外大河的冰面之下。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
最后还剩下六匹马。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄看着它们，一时有些犹豫。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
训练有素的骏马比鬼头刀要值钱太多。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
如果把这六匹马带到听雪城中卖掉，将是一笔巨款，绝对足够请最好的祭医为六姐治病。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
但神刀门有可能顺着马匹线索，追查到自己姐弟，到时候必定惹来大麻烦。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
算了。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
行走江湖，安全第一。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄忍痛杀掉其中五匹，留下一匹。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
又将马尸剁碎焚烧为灰烬。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“六姐。”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄大声地喊道。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“诶？”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
正一脸兴奋地整理舔包收获的李六月回头看过来。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“想不想换个皮肤？”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“啊？皮肤？”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
片刻后。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李六月一头秀发变成了短发。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
脸，脖颈，手臂和腿脚上，都抹了一层厚厚的黑灰。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
白皙明艳的美少女，变成了黑瘦单薄的假小子。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“嘻嘻，好玩。”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李六月喜笑颜开。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“我们走。”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄也改变了一下自己的衣着容貌，然后与六姐共同骑着最后一匹马，以最快的速度，离开了青山村。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
有了坐骑，原本三天的路程可以缩短到一天。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
这样就有更多时间为六姐寻医治病。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
大半日过去。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
靠近听雪城时，李七玄来到一偏僻隐蔽之地。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
杀马。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
留下五十斤新鲜马肉作为吃食。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
剩余马尸同样剁碎，烧为灰烬，撒入山间。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
做完这一切，李七玄才松了一口气。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“这样一来，神刀门总该查不到我身上了吧？”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
他提起包裹，带着李六月，继续赶路。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
一个时辰后。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
姐弟俩顺利地进入了听雪城。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
入城后不久就已入夜。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
听雪城开始宵禁。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
为了省钱，李七玄带着李六月住进了喜悦客栈的后院柴房。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
从太阳落山开始，李六月的状态不好，变得昏昏沉沉。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
勉强吃了小半碗马肉面，就彻底昏睡过去。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
这很不正常。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄担忧不已。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
长夜漫漫。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄无心入眠。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
第一个不用猎杀妖鬼的夜晚，有点不习惯。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
他干脆拿起柴刀，在柴房里修炼刀法。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
随着招式变换，有丝丝缕缕的电流在肌肉骨骼之间产生流转。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄不由得想起，秘籍中言明【追风七刀】是一套换力境的刀法，具备‘换力’之效。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
难道这种电流异感，是在换力？,大雪满龙刀,0004、烟袋胡同里的青衣老仙
但什么是换力？,大雪满龙刀,0004、烟袋胡同里的青衣老仙
换力有什么作用？,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄一无所知。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“等到治好了六姐的病，一定要去拜师学艺。”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“武道修炼不能闭门造车。”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
他暗自下定决心。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
第二日。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
天刚蒙蒙亮。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
街道上人已经多了起来。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
小商贩们为了生计，早早占地盘出摊。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
流民乞儿饿了一夜，沿街哀求乞讨。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
身穿青衣的武人沿街收保护费，所到之处，不管是小摊贩还是铺面店主，都得弯着腰陪着笑双手把钱奉上，不敢有丝毫怨言。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“那是青蛇帮的人，周围三条街，都是青蛇帮的地盘，和青蛇帮作对的人，第二天就会变成阴沟里的一具尸体。”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
店小二好心提醒道。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄随口问道：“难道衙门不管吗？”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
店小二嘿嘿一笑，道：“衙门？”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
他凑过来，压低声音说道：“我告诉您啊，听雪城中大大小小几十个帮派，都是在帮贵人们做事，哪个衙门敢管？这里面的水深着呢，客官您第一次来听雪城？那我得提醒您一句，千万不要和帮派作对，否则，会死的很惨。”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄心里叹了一口气。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
怎么听雪城也这么乱啊。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
他背起李六月离开客栈，沿路打听治病的事。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
听雪城中，二阶祭医人数屈指可数。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
总共只有七位。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
其中三位隶属于城主府祭医馆，专为贵族官员服务，不接待诊治平民。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
剩下的四位中，有三位成名已久，是城内各大顶级帮派的尊贵客卿，锦衣玉食，同样不对外接诊。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
只有一位叫做【青衣老仙】二阶祭医，在烟袋胡同里开馆坐诊，不管什么人，只要出得起天价诊金，他都愿意出手医治。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
据闻这【青衣老仙】在一阶境界蹉跎了六十年，一个月前才刚刚完成进阶，拿到二阶资格，到底有多少本事，还未经过验证。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄略作权衡，决定带着六姐去找这最后一位试试。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
一炷香时间后。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
烟袋胡同。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄到来时，发现胡同外已经排起了长队。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
很多衣衫褴褛的流民，拖家带口地排在这里，不断地朝胡同里张望，脸上写满了期待。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
这些人不会也是来找青衣老仙治病的吧？,大雪满龙刀,0004、烟袋胡同里的青衣老仙
看起来不像能付得起诊金的人啊。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
李七玄心里纳闷，正要进胡同里面去看看。,大雪满龙刀,0004、烟袋胡同里的青衣老仙
“哎？哪里来的野种，挤什么挤？”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
一个身穿青色劲装的络腮胡挡在胡同门口，满脸横肉，破口大骂：“想见青衣老仙，就老老实实去后面排队，不然打断你的腿。”,大雪满龙刀,0004、烟袋胡同里的青衣老仙
一个身穿青色劲装的络腮胡挡在胡同门口，满脸横肉，破口大骂：“想见青衣老仙，就老老实实去后面排队，不然打断你的腿。”,大雪满龙刀,0005、带回去埋了吧
李七玄皱了皱眉。,大雪满龙刀,0005、带回去埋了吧
难道青衣老仙也是青蛇帮的人？,大雪满龙刀,0005、带回去埋了吧
“小兄弟，快过来。”,大雪满龙刀,0005、带回去埋了吧
队伍最末处，一个满脸憨厚的汉子突然拽住李七玄，低声劝说道：“排在我后面吧，很快就能轮到咱们，千万不能惹恼青蛇帮的人，否则，会被取消试药资格。”,大雪满龙刀,0005、带回去埋了吧
试药？,大雪满龙刀,0005、带回去埋了吧
李七玄一愣。,大雪满龙刀,0005、带回去埋了吧
略微犹豫之后，他决定排队。,大雪满龙刀,0005、带回去埋了吧
毕竟是上门求诊，还是按照对方的规矩来。,大雪满龙刀,0005、带回去埋了吧
否则，万一惹怒了青衣老仙，反而坏事。,大雪满龙刀,0005、带回去埋了吧
片刻后。,大雪满龙刀,0005、带回去埋了吧
众人依次进入胡同。,大雪满龙刀,0005、带回去埋了吧
来到了一扇朱红色榫钉大门外。,大雪满龙刀,0005、带回去埋了吧
在这个过程中，李七玄亲眼看到，不断有浑身是血、断手断脚的流民，被青蛇帮弟子从大门中抬出来，丢到了胡同外。,大雪满龙刀,0005、带回去埋了吧
“这到底是在干什么？”,大雪满龙刀,0005、带回去埋了吧
李七玄忍不住问身前的汉子。憨厚汉子低声解释道：“青衣老仙正在研究新药呢，只要愿意主动试药，就能得到一两银子的报酬，大家都是来赚钱的。”,大雪满龙刀,0005、带回去埋了吧
李七玄道：“可试药看起来很危险。”,大雪满龙刀,0005、带回去埋了吧
汉子无奈苦笑道：“都快饿死了，还怕什么危险不危险？只要能赚点银子，让女儿吃几顿饱饭，就算是断手断脚我也心甘情愿。”,大雪满龙刀,0005、带回去埋了吧
这汉子身形魁梧，骨架极大，但却饿的瘦骨嶙峋皮包骨头，仿佛一根竹竿。,大雪满龙刀,0005、带回去埋了吧
正说话间。,大雪满龙刀,0005、带回去埋了吧
青色劲装的络腮胡青蛇帮弟子从大门内走了出来，指了指汉子，道：“轮到你了，跟我进去。”,大雪满龙刀,0005、带回去埋了吧
汉子欢欢喜喜地走进大门。,大雪满龙刀,0005、带回去埋了吧
